,content,id,lat,location,lon,time,user,user_id
564,"RT @celtics: The C’s got out to a big lead early and never looked back, defeating the Bulls 105-89. Brown finished with a game-high 21pts o…",970858864957624320,,"Connecticut, USA",,2018-03-06 03:09:25,nicduquette4,1542248210
565,"RT @universalhub: Shots fired, Barry Street, near Barry Park #dorchester",970858862487236608,,"Boston, MA",,2018-03-06 03:09:25,RegoTJ,2443948054
566,"RT @celtics: The C’s got out to a big lead early and never looked back, defeating the Bulls 105-89. Brown finished with a game-high 21pts o…",970858861002481664,,"Nixa, MO",,2018-03-06 03:09:24,comedy_motion,729170290131886080
567,RT @sdrawkcabnhoJ: A live look at Sam Nunberg's lawyer trying to get to the CNN studio https://t.co/RXGdQDhKNJ,970858859932856320,,"New York, NY",,2018-03-06 03:09:24,AnthonyHopeNYC,2796980429
568,@abcdefghijkLMAO LMFAOO,970858859375063040,,"Boston, MA",,2018-03-06 03:09:24,Bos_Laflare,972243180
569,@stanfillco yes i LOVE planetes! so there is some 'roughing it in space' to this show but it's much more about an u… https://t.co/zGvxku9kez,970858859010150400,,"Boston, MA",,2018-03-06 03:09:24,nickisnixed,2776221
57,@paladiknice  https://t.co/YGfhiYOCps,970859290012585984,,"Boston, MA",,2018-03-06 03:11:07,killuawe,798237950295339008
570,RT @iamrobvalentine: Love over anything 🖤💙,970858858074779648,,"Brooklyn, NY",,2018-03-06 03:09:24,LukeBuddha,1375231525
573,"RT @RumiLoveQuotes: This turning deeply towards what you love, saves you.",970858856451624960,,"Woodbridge, MA",,2018-03-06 03:09:23,Aaila38,772609911767330816
574,"TOP SCORERS:
#BOS: Brown (21), Tatum (14)
#CHI: Valetine (20), Markanen (12)

#BOSvsCHI https://t.co/GUrzTVMzJk",970858853880549376,,"Boston, MA",,2018-03-06 03:09:23,CelticsCLNS,145415474
577,"RT @celtics: The C’s got out to a big lead early and never looked back, defeating the Bulls 105-89. Brown finished with a game-high 21pts o…",970858852802596864,,"Boston, MA",,2018-03-06 03:09:22,GameGreen84,211715961
578,"RT @celtics: The C’s got out to a big lead early and never looked back, defeating the Bulls 105-89. Brown finished with a game-high 21pts o…",970858852488044544,,"South Carolina, USA",,2018-03-06 03:09:22,dormannicholas4,98949100
58,reason for that random shout-out yestrdy https://t.co/6ZTHXRTqPZ #raceconscious,970859288309706752,,"Brookline, MA",,2018-03-06 03:11:06,Streck_Runkle,2348692706
580,guess who gets to go home early bc we’re over staffed boyysssss,970858851913420800,,"Boston, MA",,2018-03-06 03:09:22,gingerybiscuit,510966085
581,Hey @bertkreischer any new time travel ideas or fears? I heard sort of an interesting one today.,970858851439398912,,"Boston, MA",,2018-03-06 03:09:22,willnoonan,32613440
583,@richdollaz you’re a Bitch Ass Ni**a for outing #Anais,970858849694638080,,"Cambridge, MA",,2018-03-06 03:09:22,YG_OGesq,798303441802186752
584,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970858849505722368,,So Cal,,2018-03-06 03:09:22,BringHockeyBack,853329224
585,RT @inarliswetrust: The owner. Give it back https://t.co/Xqf2ujROYu,970858848146853888,,"Midlothian, TX",,2018-03-06 03:09:21,TekkDeffAustin,338805736
590,Planet Earth is lit,970858846670458880,,"Boston, MA",,2018-03-06 03:09:21,kate_szekely,335776893
591,@jmottolese Ha!  We just scrolled through all the clips. Hysterical!,970858846657789952,,"Cambridge, MA",,2018-03-06 03:09:21,SusanBChurch11,29347186
592,happy tuesday🌸|| I love @EthanDolan &amp; @GraysonDolan :)) https://t.co/qFWL97NlKI,970858846653698048,,"Boston, MA",,2018-03-06 03:09:21,GrethanDolanxo,796480421441732608
593,"RT @ValaAfshar: Advice I needed when I was young

1 read and write more
2 stay healthy and fit
3 networking is about giving
4 practice publ…",970858845785370624,,U.S.A,,2018-03-06 03:09:21,POLYGLOTDANIE,4172330653
594,"RT @Mugsysam: Me when I found out Kanan &amp; Hera had a child:

#StarWarsRebels #StarWarsRebelsFinale #Rebels #RebelsFinale #StarWars 

@starw…",970858845680623616,,"North Carolina, USA",,2018-03-06 03:09:21,Ethan_Trivette,718136779560329216
595,"RT @celtics: The C’s got out to a big lead early and never looked back, defeating the Bulls 105-89. Brown finished with a game-high 21pts o…",970858845567365120,,Green runs deep,,2018-03-06 03:09:21,ryanhick4,2677491434
596,"RT @RumiLoveQuotes: Truth lifts the heart, like water refreshes thirst.",970858844464263168,,"Woodbridge, MA",,2018-03-06 03:09:20,Aaila38,772609911767330816
597,Just posted a photo https://t.co/4yB0MUGc5e,970858844044910592,,"Boston, MA",,2018-03-06 03:09:20,notsobking,183174793
598,"RT @danprimack: The ""Silicon Valley VCs moving to the Midwest"" story is a bit like your friend saying after a vacation to a tropical island…",970858843759628288,,✈️✈️,,2018-03-06 03:09:20,amitTwitr,23567039
599,No!! But he's a Christian!! https://t.co/t8EsTzSz1F,970858843671539712,,"Boston, MA",,2018-03-06 03:09:20,EileenCushman,3300623701
6,@Tony_4_Peter 디저트도 사갈까요?,970859334711132160,,"Cambridge, MA",,2018-03-06 03:11:17,Peter_4_Tony,896616087965409280
60,"Resident: “Is being an RA hard?” 
Me: “Yes” 
Resident:“You don’t look that stressed” 
Me: “I just ate mac and chees… https://t.co/eIoq25roFA",970859284664848384,,Suffolk University ,,2018-03-06 03:11:05,bboidz,876585608
600,"We are proud of our very own ,Lisa Brukilacchio, for co-authoring this latest city wellbeing study! ""The concept... https://t.co/MhkCq9Wueg",970858843235373056,,"Somerville, MA",,2018-03-06 03:09:20,somervillecgc,141298851
602,RT @SmarterTravel: 10 rookie mistakes people make when booking a flight: https://t.co/5n5Zqh8J8o https://t.co/ICS5BrciZG,970858840458604544,,Kuala Lumpur Malaysia ,,2018-03-06 03:09:19,Ruben_Raaj,3569191094
603,RT @celtics: 1️⃣0️⃣k 👊 Congrats @al_horford! https://t.co/XJYoLld8u1,970858840215425024,,"Boston, MA",,2018-03-06 03:09:19,c_johnson36,2491100897
604,@JoyAnnReid Unbelieveable,970858840106336256,,"Boston, MA",,2018-03-06 03:09:19,AlyssaFafel,421454379
605,RT @NBCSCeltics: 🐸 ☕️ https://t.co/aFTZhkhyb4,970858837690474496,,Massachusetts,,2018-03-06 03:09:19,DjFocus_,408769691
607,RT @RumiLoveQuotes: Patience with small details makes perfect a large work. Like the universe.,970858836964802560,,"Woodbridge, MA",,2018-03-06 03:09:19,Aaila38,772609911767330816
608,"RT @TheBUCLD: BUCLD 43 (Nov 2-4, 2018). Call for symposium proposals is posted, they are due April 15, 2018.

(Abstracts for talks/posters…",970858836914556928,,"Boston, MA",,2018-03-06 03:09:19,PAMLab_BU,2381140783
609,"RT @ESPNForsberg: Celtics 105, Bulls 89.

Marcus Smart did a kip up. It was the highlight of this game.",970858836553805824,,"Nunyabinez, Wakanda",,2018-03-06 03:09:18,Cutrolosophy,47401956
610,"RT @RedSox: How about we speed up this off day with a #SoxSpring giveaway! 

RT for a chance to win this @mookiebetts signed ball! https://…",970858835694047232,,"Boston, MA",,2018-03-06 03:09:18,mlaps3,314352011
611,RT @DraftKings: Time is running out. Opponents are working hard to block fantasy sports in Kentucky. Email your legislator NOW  https://t.c…,970858835387801600,,"Alexandria, KY",,2018-03-06 03:09:18,whodeywinning,1498454977
612,"The #Celtics win easily tonight against the Bulls, 105-89.

*Jaylen Brown leads all scorers with 21 points (9-13 FG… https://t.co/hbmwNioqLz",970858834058149888,,"Boston, MA",,2018-03-06 03:09:18,985TheSportsHub,56381219
613,https://t.co/foIBZN7ERR,970858832510537728,,"Boston, MA",,2018-03-06 03:09:18,Cristina_MyLife,204407318
614,"RT @csmonitor: The Monitor's opinion: President Trump's high tariff proposal may not bring the jobs, economic boost, or better security tha…",970858829184421888,,"Athens, IL",,2018-03-06 03:09:17,Atown_Chad,32957789
615,@chaIamendes @ShawnMendes You have been watching too many shane dawson conspiracy videos,970858829079511040,,"Boston, MA",,2018-03-06 03:09:17,Savannah_m_15,206196828
617,"#andthereisanewiphonexpluscomingoutthisyear ""iPhone owners aren't upgrading to iPhone X due to price, lack of excit… https://t.co/QNUgbhEU06",970858826344910848,,"Medford, MA",,2018-03-06 03:09:16,afrodriguez78,450208948
618,#PumpRules says https://t.co/mDKaIyMDgC,970858825812205568,,"Boston, MA",,2018-03-06 03:09:16,RoxburyKid617,151534110
619,"""You'll witness something you've never seen on this show before""
So...
interesting people?
actual attraction?
no fi… https://t.co/4PDZs2N7sM",970858825304682496,,"Boston, MA",,2018-03-06 03:09:16,IanMcDo19273502,824073835490197504
62,@American_Q_T So then how did he know to sell?,970859282823598080,,"Boston, MA",,2018-03-06 03:11:05,Stick2Sportz,287497021
620,when you do the perfect vocal take and fuck up one important word #Mondays 😒,970858824683974656,,"Boston, MA",,2018-03-06 03:09:16,BraveNewChris,946218806678040576
623,RT @My_2_bratz: @AP Why would anyone want to watch a show where entitled narcassitic hypocrites lecture us? Not me.,970858823345991680,,USA,,2018-03-06 03:09:15,Capt_Neemo,941534016
624,RT @petemrogers: I love Deion Sanders 😂😂 https://t.co/t1s5QQWKxE,970858823060684800,,"Atlanta, GA",,2018-03-06 03:09:15,DJLenny14,136787867
625,RT @RumiLoveQuotes: Look to the ocean and watch its message. It will come. It will come.,970858822158909440,,"Woodbridge, MA",,2018-03-06 03:09:15,Aaila38,772609911767330816
626,1v3 clutch with 9 health what the fUCK,970858821722824704,,"Boston, MA",,2018-03-06 03:09:15,HeadWeeb,134189050
627,"RT @mossdogmusic: 29. There are important differences between lying, being wrong, and making a mistake. They are all ways that people can b…",970858821429219328,,"Washington, DC",,2018-03-06 03:09:15,GlitterFemme,46157635
628,"The C’s got out to a big lead early and never looked back, defeating the Bulls 105-89. Brown finished with a game-h… https://t.co/AwmIY42bJd",970858820510605312,,"Boston, MA",,2018-03-06 03:09:15,celtics,18139461
629,Celtics win 105-89 next up Minnesota Thursday night,970858818539311104,,"Boston, MA",,2018-03-06 03:09:14,CelticsTurn,851205785350811648
63,Yay! I love it when @MarlonWayans is on The Breakfast Club! He's so funny! https://t.co/c4Rmkg74D2,970859282274177024,,"Boston, MA",,2018-03-06 03:11:05,heymamore,613996216
630,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970858816932782080,,Bedrock aka Edmonton ,,2018-03-06 03:09:14,PuckScotchStars,73027855
631,"I added a video to a @YouTube playlist https://t.co/hA0UKJ1hWN PEOPLES CHOICE // Incomplete- BETH WALSH DANCE CENTRE [Sturbridge, MA]",970858816739868672,,"Boston, MA",,2018-03-06 03:09:14,TurnItUpDance,87492033
632,RT @RedSox: Back at @FenwaySouth Sale &amp; @JDMartinez14 played in a controlled minors game: https://t.co/uFcEupkEOX https://t.co/kEitNkh8Xh,970858814902882304,,"Seabrook, NH",,2018-03-06 03:09:13,itsStackk,165451009
633,"RT @SmellyStrobes: If I was a werewolf, I'd invite y'all over for a big old bite party and we could all turn into werewolves together. Woul…",970858814844043264,,USA,,2018-03-06 03:09:13,kyleithurts,787570616559808512
634,They have been. But when you have a strong northeast wind like we’ve had for days it’s hard for the water to fully… https://t.co/3GvoedQmFZ,970858814189613056,,"Boston, MA",,2018-03-06 03:09:13,MichaelPageWx,22547286
636,"@mariastephanos @elliefund @EdWCVB @BillyCosta @WCVB Not bad very nice indeed, nice dress by the way 🤘",970858808808439808,,"Boston, MA",,2018-03-06 03:09:12,badillo_jasson,792115091470704640
637,Had the DD Girl Scout coconut &amp; caramel iced coffee... almost as amazing as @sarah_senato,970858808703635456,,"Boston, MA",,2018-03-06 03:09:12,stevenrusso20,714720422
638,oil my wig braids &amp; rub my butt ❤️✨,970858807797706752,,"Boston, MA",,2018-03-06 03:09:12,_JasRae,40087465
639,like it up! https://t.co/rU2ASaa0NJ,970858807269130240,,"Boston, MA",,2018-03-06 03:09:11,FLWRSONTHEFL00R,2753608696
64,Ugh poor Becca.. these videos... its like a memorial... @BachelorABC #thebachelor,970859280130863104,,"Boston, MA",,2018-03-06 03:11:04,hungrrypanda,279578203
640,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970858806275055616,,Canada,,2018-03-06 03:09:11,Kinger999,115180806
642,RT @petemrogers: I love Deion Sanders 😂😂 https://t.co/t1s5QQWKxE,970858805343989760,,Ellenwood Area,,2018-03-06 03:09:11,Anthony_who,322300420
643,@KeeshB_14 💕,970858805293670400,,"Boston, MA",,2018-03-06 03:09:11,Scwale,334305851
644,@Nimfaseleman @Hengameh96 با تشکر از علی، آره همون‌ه!,970858804681330688,,"Cambridge, MA",,2018-03-06 03:09:11,HafezeSayeha,2660358254
645,Looking forward to it. Tune in everyone! https://t.co/VMvQPjfMp7,970858804324782080,,"Boston, MA",,2018-03-06 03:09:11,MattChinNBA,738510270226665472
646,RT @RedsArmy_John: Hey everyone a reminder to check this out. A free basketball clinic for kids with special needs (donations accepted for…,970858803418882048,,Maine or Morrissey Blvd. ... er. State Street,,2018-03-06 03:09:11,GlobeChadFinn,19968995
647,@pangopup You know when you decide to start jogging and you go running with your friend who's an Olympic class runn… https://t.co/kcB4gU9s7f,970858803125157888,,"Cambridge, MA",,2018-03-06 03:09:11,khedger,29498298
648,"RT @PORTAL_Research: Join us for the next #policyethx: Rooting Out Health Care Fraud: Tales from the Front Line

Cosponsored by @HMSbioethi…",970858802206650368,,"Boston, MA",,2018-03-06 03:09:10,PORTAL_Research,2848609924
649,@LIZPR Probably exactly how it's gonna go tbh,970858801908809728,,"Boston, MA",,2018-03-06 03:09:10,chelseallyn,14151623
65,I’m out here on my worst behavior,970859279812104192,,"Boston, MA",,2018-03-06 03:11:04,honeyydippz,2427053950
650,DAWG https://t.co/5KHnsXH7Dg,970858800176680960,,"Cambridge, MA",,2018-03-06 03:09:10,MrGivan,371084911
653,"RT @RumiLoveQuotes: Gamble everything for love, if you are a true human being. Halfheartedness does not reach into majesty.",970858795898408960,,"Woodbridge, MA",,2018-03-06 03:09:09,Aaila38,772609911767330816
654,@MBTA Do you have an email contact? I’m deaf.,970858794501754880,,"Boston, MA",,2018-03-06 03:09:08,Felicity_Lingle,307616096
657,@Harley_joey_168 @FBI @SecretService @DHSgov A police officer who I asked if we might have mutual friends thinks a… https://t.co/rhqNHrEDdv,970858793109204992,,"Boston, MA",,2018-03-06 03:09:08,Oooooo_Donna,58896487
658,You make me horny. #PickUpLinesInHell https://t.co/ldJpzc6VF1,970858792496836608,,"Boston, MA",,2018-03-06 03:09:08,voodeaus,714389292
659,Financial sector can help prevent threat of money laundering  https://t.co/WerXlHLyuU https://t.co/tyRhYWFof8,970858792203112448,,"Boston, MA",,2018-03-06 03:09:08,mike_truman,304117589
66,RT @DothTheDoth: My ideal employment at this point would be to haunt an ancient forest on my trusted hell horse.,970859279405199360,,"Guayaquil, Ecuador",,2018-03-06 03:11:04,LuigiOlingi,2919966575
660,Is it cosplay-legal to be E X T R A and make the live action jacket for a Conquoeror of Shamballa Al cosplay??? 🤔,970858789019815936,,"Medford, MA",,2018-03-06 03:09:07,GuardianFrosty,1858833055
661,Trump is implicated in his attorney's Stormy Daniels payment for the first time - Washington Post… https://t.co/Yvren2D00P,970858788377976832,,"Boston, MA",,2018-03-06 03:09:07,BrookeRecruiter,2966180375
662,RT @kelskiel: Get yourself someone who will WILLINGLY watch ALL THE HARRY POTTERS and eat snacks with you on a Friday AND Saturday night. #…,970858786750631936,,"Ohio, USA",,2018-03-06 03:09:07,emmylifts,700854513301901312
663,London art dealer named in a $50m New York money laundering case involving Picasso painting https://t.co/HRYBsvZomI https://t.co/fA9CNF478J,970858786360471552,,"Boston, MA",,2018-03-06 03:09:07,mike_truman,304117589
664,RT @petemrogers: I love Deion Sanders 😂😂 https://t.co/t1s5QQWKxE,970858786088013824,,"San Antonio, TX",,2018-03-06 03:09:06,_gotthejuice,3102409221
665,"Hey guys, someone at Man on the Internet really needs help. If you can, please donate; if you can't, please spread… https://t.co/F8aVpWAP7u",970858785299468288,,"Boston, MA",,2018-03-06 03:09:06,LeahKittyS,200952494
666,RT @KristianDid911: Gentrification in Boston is literally going to push me and my entire family out of Dorchester and into fucking Hingham.…,970858785282539520,,"Boston, MA",,2018-03-06 03:09:06,frannocean,1083368772
668,"After a 10 hour and 45 minute marathon, the @NatEyeInstitute neuron is complete! Check out the 3D reconstruction in… https://t.co/s3TQi6w0SL",970858783248445440,,"Boston, MA",,2018-03-06 03:09:06,eye_wire,538236241
669,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970858782812246016,,"Springfield, PA",,2018-03-06 03:09:06,JTBagels,781512730171809792
67,2 days (&amp; 1 night) w/out electricity was plenty roughing it IMO. Am feeling v. grateful that the linemen &amp; other ut… https://t.co/pHgnPzmVoX,970859278759284736,,"Boston, MA",,2018-03-06 03:11:04,YuleHeibel,12583212
671,RT @petemrogers: I love Deion Sanders 😂😂 https://t.co/t1s5QQWKxE,970858782199820288,,"Greensboro, NC",,2018-03-06 03:09:06,oso_96_,766518667
672,@ParkerMolloy is he a solid black kitty?,970858780345892864,,"Boston, MA",,2018-03-06 03:09:05,retrocombine,128747003
673,RT @_KevinSosa_: All Hispanic girls should get an Oscar bc tan dramáticas que son lmao,970858780241158144,,"Bronx, NY",,2018-03-06 03:09:05,Tati_Alejandraa,3254176932
674,RT @SurvivingGrady: Mark Hamill introducing himself to Gal Gadot is pretty much the highlight of the #Oscars https://t.co/86HrCM18Ut,970858779863584768,,sweet briar & gastonia,,2018-03-06 03:09:05,careuhhlynn,17650917
675,"Call It What It Is: The Far Side.  So, what do we call that part of the Moon we don't see each month? The better te… https://t.co/w2IbQwDZ8Y",970858779163201536,,"Cambridge, MA",,2018-03-06 03:09:05,lunar_station,4905248073
677,@WattHarrison Gridley Bryant Rd. You?,970858778005508096,,"Boston, MA",,2018-03-06 03:09:05,jfdolan3,338514625
679,RT @unusualImagery: https://t.co/9wkjF799cW,970858777690992640,,"Tennessee, USA",,2018-03-06 03:09:04,TequitoClown,883044275994406912
68,It be your own mother Lmfaoo https://t.co/Tg2aOKf0GF,970859276494307328,,"Boston, MA",,2018-03-06 03:11:03,DaciaJB22,248984878
680,I don't want to be an asshole but the world would be better if the Roman empire never converted to Christianity OOP… https://t.co/rURo5aHeAX,970858776495579136,,"Boston, MA",,2018-03-06 03:09:04,katiathemick,117939556
681,ESSE MOMENTO É TODO NOSSO https://t.co/TujdTuL01g,970858776462024704,,"Boston, MA",,2018-03-06 03:09:04,guivitwl,2869585964
682,And then air hokey happened. 😁 https://t.co/pdPFE7sL4B,970858776407478272,,"Boston, MA",,2018-03-06 03:09:04,margaret_lias,773688079
684,"Arie “I can’t wait to have babies.”
Translation I just wanna smash you 24/7 . That rose 🥀 broke fell &amp; broke in hal… https://t.co/Fj4egPRinH",970858775006638080,,"Boston, MA",,2018-03-06 03:09:04,CyndiSzala,564283668
685,How to Get Ryan Gosling's Blade Runner 2049 Haircut https://t.co/LtI2wMO7vx #mensgrooming #mensstyle,970858773626740736,,"Boston, MA",,2018-03-06 03:09:03,Style_Confidant,869915016090320896
686,"निर्दोष हिंदू संतों ने ही संस्कृति की रक्षा की है,आज उन्हीं पर हो रहा घोर अन्याय।
 #HinduUnityNeedOfTime !! https://t.co/0nVDL61w0N",970858773173719040,,"Boston, MA",,2018-03-06 03:09:03,chander_hariom,2260450204
687,RT @RedsArmy_John: Hey everyone a reminder to check this out. A free basketball clinic for kids with special needs (donations accepted for…,970858772984889344,,Southern New Hampshire,,2018-03-06 03:09:03,urbostonceltics,3016037559
689,"RT @RedSox: How about we speed up this off day with a #SoxSpring giveaway! 

RT for a chance to win this @mookiebetts signed ball! https://…",970858772796268544,,"Cedar Falls, IA",,2018-03-06 03:09:03,schwabdog16,785884194195013632
69,"3/5 late flights
11pm-12am: 22 flights
12am-1am: 14 flights
1am-2am: 4 flights
Last 01: 30 am",970859276213325824,,"Boston, MA",,2018-03-06 03:11:03,LoganTaxi,317156421
691,RT @SurvivingGrady: Mark Hamill introducing himself to Gal Gadot is pretty much the highlight of the #Oscars https://t.co/86HrCM18Ut,970858771470848000,,"Not in the U.K., unfortunately",,2018-03-06 03:09:03,BritAtHeart07,196889772
692,@loogoldham @MichaelSchein1 @Inc Bullshitting is a gift,970858771319787520,,"Boston, MA",,2018-03-06 03:09:03,Shay_Culligan,833741865547624448
693,@leotoowavy @manisoles bitch let me be,970858770862665728,,"Boston, MA",,2018-03-06 03:09:03,lil_seia,798192238450839552
694,RT @inarliswetrust: The owner. Give it back https://t.co/Xqf2ujROYu,970858770300653568,,Texass,,2018-03-06 03:09:03,FLOTJM,1038359450
696,"E diablo, buena suete, Perfumería...lo dije...Roxana. #WHEW #EnemigoÍntimo",970858769210068992,,"Boston, MA",,2018-03-06 03:09:02,jeannunez88,62938629
697,very nice of the rich kids at the oscars to go across the street to visit the poor kids who keep them employed and… https://t.co/UsHpc9bxyO,970858769205915648,,"Somerville, MA",,2018-03-06 03:09:02,DJeanMustard,92560333
699,That escalated. Lol https://t.co/YDjCjhGW1C,970858769021329408,,"Boston, MA",,2018-03-06 03:09:02,ladonafatal,93293650
7,@pixelfreckles you did a smoke????,970859334644174848,,"Boston, MA",,2018-03-06 03:11:17,ninevoltbattery,46328236
70,RT @petemrogers: I love Deion Sanders 😂😂 https://t.co/t1s5QQWKxE,970859275315810304,,Lè Bag,,2018-03-06 03:11:03,JonB_14,1719495973
701,"RT @tdathletesedge: Gaining muscle requires that you make 5 simple sacrifices:
1. ⬆️ Reps/lifting volume
2. ⬆️ Protein intake and overall c…",970858766659878912,,"Charlotte, NC",,2018-03-06 03:09:02,Mr_Simmons_,75454236
703,@_cocoa_LOVE I owed $3000 total last year. I understand ma,970858763992358912,,Helping The Bear,,2018-03-06 03:09:01,mikeapedia101,157096271
704,"God, Chris Harrison... #thebachelorfinale #captainbuzzkill #captainobvious https://t.co/CY8cY1aMs8",970858763715477504,,"Boston, MA",,2018-03-06 03:09:01,MaryMackSoprano,2343726020
706,"TFW you are visiting your parents in your hometown, enjoying a shared family pastime of watching @HouseHuntersUSA,… https://t.co/hWW51npdWi",970858760959922176,,"Cambridge, MA",,2018-03-06 03:09:00,merylalper,103413137
707,@SiestaKey This is more awkward tho 🙄🤨,970858759688990720,,"Boston, MA",,2018-03-06 03:09:00,lindadavis175,967379111831375872
708,RT @inarliswetrust: The owner. Give it back https://t.co/Xqf2ujROYu,970858759596728320,,Manhattan,,2018-03-06 03:09:00,jaylenek_,401761448
709,Ru is very lucky that his genius allowed him to create a show so much bigger than his limitations. I am existential… https://t.co/U2SxiiQt96,970858758590038016,,"Boston, MA",,2018-03-06 03:09:00,nickythepage,794049559773192192
710,"RT @RedSox: How about we speed up this off day with a #SoxSpring giveaway! 

RT for a chance to win this @mookiebetts signed ball! https://…",970858758346854400,,"Tampa, FL",,2018-03-06 03:09:00,ShaughnDickson_,322290470
711,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970858757843451904,,TD Garden 🏒,,2018-03-06 03:09:00,Bruin_Bearrr,734531842880180224
713,"RT @nmalexander1: 🔵Engage &amp; Grow with fellow Resisters✊

🎉 Saturday #FBRParty 🍻

#FollowBackRESISTANCE
#FBR Party
#ChillAndHaveFun
#Stronge…",970858755335241728,,Earth,,2018-03-06 03:08:59,Godisforthepoor,930379260031770624
714,"@shannonrwatts Trolls seem to like you.  Racist ones, to boot.  I don’t know how you maintain your strength, but I’m glad you do.",970858754987216896,,"Cambridge, MA",,2018-03-06 03:08:59,Eyedunnoanymore,966962257283305472
715,#TheBachelorFinale is the biggest train wreck and I 100% can’t stop watching 😬,970858754559197184,,"Boston, MA",,2018-03-06 03:08:59,erinkbaileyy,267998755
716,@ChicagosFines19 @BFTFChicago @cpdmemorial @ChicagoPD19 @UnionImpactChi how smart,970858753393418240,,"Boston, MA",,2018-03-06 03:08:59,donna2028,317078839
717,RT @RumiLoveQuotes: belong to no religion. My religion is love. Every heart is my temple.,970858753275957248,,"Woodbridge, MA",,2018-03-06 03:08:59,Aaila38,772609911767330816
718,RT @reaghanhunt: why are u a republican then https://t.co/mRLUWdr9Oz,970858752239796224,,"San Diego, CA",,2018-03-06 03:08:58,BhardaSullivan,4598734580
72,"RT @celtics: The C’s got out to a big lead early and never looked back, defeating the Bulls 105-89. Brown finished with a game-high 21pts o…",970859273721925632,,"Portland, ME",,2018-03-06 03:11:03,MountainDrew34,705606861
720,"@magpie also, you might be interested in this project, which sounds similar to your Choose Your Own Adventure game! https://t.co/TVqroSvhTV",970858749471744000,,"Boston, MA",,2018-03-06 03:08:58,JimMc_Grath,856560396
721,I will never find a more solid group of friends than the ones I have now.,970858748943224832,,"Boston, MA",,2018-03-06 03:08:58,EpitomeofMeee,345731529
722,why is it that we refer to women of any body type that isn’t ‘feminine’ as either ‘boyish’ if they’re smaller or ‘m… https://t.co/YUs6JUuLqg,970858748142120960,,"Boston, MA",,2018-03-06 03:08:57,notallbhas,904411293620326400
724,"RT @NBCSCeltics: F I N A L

#Celtics 105
#BullsNation 89

Stick around for Postgame Live w/ @tvabby &amp; @ChrisMannixYS 🍿

  📺: @NBCSBoston 
💻…",970858745126305792,,"Sydney, New South Wales",,2018-03-06 03:08:57,bgsRJ,86098657
725,RT @inarliswetrust: The owner. Give it back https://t.co/Xqf2ujROYu,970858744216195072,,"ᴅɑ soʋᴛʜwɛsᴛ zoo, ʜτx",,2018-03-06 03:08:56,iam_MR713,205506612
726,"RT @TheBUCLD: BUCLD 43 (Nov 2-4, 2018). Call for symposium proposals is posted, they are due April 15, 2018.

(Abstracts for talks/posters…",970858743679389696,,"Boston, MA",,2018-03-06 03:08:56,charlesbchang,2369034505
727,RT @ValaAfshar: What is blockchain? https://t.co/vTyWA4snXQ,970858742525890560,,"Quito, Ecuador",,2018-03-06 03:08:56,egranizo,215377121
728,@kvanaren I THOUGHT THIS WAS THE FINALE???,970858741825449984,,"Boston, MA",,2018-03-06 03:08:56,MrsFridayNext,25939719
729,do u think elias is currently... sweating bullets,970858741624172544,,"Boston, MA",,2018-03-06 03:08:56,maura,12912
73,[Roxbury] Vaporeon (M) (IV: 62% - CP: 1633) until 10:39:59PM at 301-313 Warren St https://t.co/tnpk3Z4VpP https://t.co/ewWCQih0YV,970859271729696768,,"Boston, MA",,2018-03-06 03:11:02,BostonPogoMap,838051812544409600
730,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970858740428787712,,"FW,TX//BR,LA",,2018-03-06 03:08:56,jacie_me_rollin,439444660
731,RT @__avatara: Plz don’t touch my RAF. @ASAPMOB https://t.co/jSBA4CAqRh,970858739589943296,,"Cambridge, MA",,2018-03-06 03:08:55,whitegirltvtted,2978174459
732,What exactly is it like to have the main man follow you on Vero!?! #FilmJunketPodcast,970858738398744576,,"Boston, MA",,2018-03-06 03:08:55,LandonOLeary,113921816
733,@WWEGraves ok let's see how many @Megadeth songs I can name during #raw.  So far he's hit 6.,970858737756975104,,"Boston, MA",,2018-03-06 03:08:55,davidsverse,544825581
735,NEW LISTING! Beacon Hill Grove Street Three Bedroom duplex available September 1 for $4000. This… https://t.co/GbtSdPjF7M,970858735697649664,-71.0705816,"Boston, MA",42.35990029,2018-03-06 03:08:54,BostonProperty,42158123
737,@AlohaSnipez I remember doing that first in my thumbnails..,970858735378759680,,"Boston, MA",,2018-03-06 03:08:54,GregFPS,292375162
738,RT @evankirstel: Fractional Ownership And Blockchain Make Buying Prime Property In India Easier Than Ever https://t.co/tlp5KaqMtF  via @for…,970858734762180608,,"Florida, USA",,2018-03-06 03:08:54,ambergribbins,121561699
74,French Rockin' Boogie Geno Delafose Geno Delafose - French Rockin' Boogie,970859271566000128,,"Boston, MA",,2018-03-06 03:11:02,Groovasmique,810636042483224576
